iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population,population_density,median_age,gdp_per_capita,cvd_death_rate,continent,date,month,year
COD,Democratic Republic of Congo,31/03/20,98,17,8,0,1.094,0.19,0.089,0,89561404,35.879,17,808.133,318.949,Africa,31,3,2020
COD,Democratic Republic of Congo,01/04/20,98,0,8,0,1.094,0,0.089,0,89561404,35.879,17,808.133,318.949,Africa,1,4,2020
COD,Democratic Republic of Congo,02/04/20,123,25,11,3,1.373,0.279,0.123,0.033,89561404,35.879,17,808.133,318.949,Africa,2,4,2020
COD,Democratic Republic of Congo,03/04/20,123,0,11,0,1.373,0,0.123,0,89561404,35.879,17,808.133,318.949,Africa,3,4,2020
COD,Democratic Republic of Congo,04/04/20,134,11,13,2,1.496,0.123,0.145,0.022,89561404,35.879,17,808.133,318.949,Africa,4,4,2020
COD,Democratic Republic of Congo,05/04/20,154,20,18,5,1.719,0.223,0.201,0.056,89561404,35.879,17,808.133,318.949,Africa,5,4,2020
COD,Democratic Republic of Congo,06/04/20,154,0,18,0,1.719,0,0.201,0,89561404,35.879,17,808.133,318.949,Africa,6,4,2020
COD,Democratic Republic of Congo,07/04/20,161,7,18,0,1.798,0.078,0.201,0,89561404,35.879,17,808.133,318.949,Africa,7,4,2020
COD,Democratic Republic of Congo,08/04/20,180,19,18,0,2.01,0.212,0.201,0,89561404,35.879,17,808.133,318.949,Africa,8,4,2020
COD,Democratic Republic of Congo,09/04/20,183,3,20,2,2.043,0.033,0.223,0.022,89561404,35.879,17,808.133,318.949,Africa,9,4,2020
COD,Democratic Republic of Congo,10/04/20,215,32,20,0,2.401,0.357,0.223,0,89561404,35.879,17,808.133,318.949,Africa,10,4,2020
COD,Democratic Republic of Congo,11/04/20,223,8,20,0,2.49,0.089,0.223,0,89561404,35.879,17,808.133,318.949,Africa,11,4,2020
COD,Democratic Republic of Congo,12/04/20,234,11,20,0,2.613,0.123,0.223,0,89561404,35.879,17,808.133,318.949,Africa,12,4,2020
COD,Democratic Republic of Congo,13/04/20,234,0,20,0,2.613,0,0.223,0,89561404,35.879,17,808.133,318.949,Africa,13,4,2020
COD,Democratic Republic of Congo,14/04/20,235,1,20,0,2.624,0.011,0.223,0,89561404,35.879,17,808.133,318.949,Africa,14,4,2020
COD,Democratic Republic of Congo,15/04/20,254,19,21,1,2.836,0.212,0.234,0.011,89561404,35.879,17,808.133,318.949,Africa,15,4,2020
COD,Democratic Republic of Congo,16/04/20,267,13,22,1,2.981,0.145,0.246,0.011,89561404,35.879,17,808.133,318.949,Africa,16,4,2020
COD,Democratic Republic of Congo,17/04/20,287,20,23,1,3.205,0.223,0.257,0.011,89561404,35.879,17,808.133,318.949,Africa,17,4,2020
COD,Democratic Republic of Congo,18/04/20,307,20,25,2,3.428,0.223,0.279,0.022,89561404,35.879,17,808.133,318.949,Africa,18,4,2020
COD,Democratic Republic of Congo,19/04/20,327,20,25,0,3.651,0.223,0.279,0,89561404,35.879,17,808.133,318.949,Africa,19,4,2020
COD,Democratic Republic of Congo,20/04/20,332,5,25,0,3.707,0.056,0.279,0,89561404,35.879,17,808.133,318.949,Africa,20,4,2020
COD,Democratic Republic of Congo,21/04/20,350,18,25,0,3.908,0.201,0.279,0,89561404,35.879,17,808.133,318.949,Africa,21,4,2020
COD,Democratic Republic of Congo,22/04/20,359,9,25,0,4.008,0.1,0.279,0,89561404,35.879,17,808.133,318.949,Africa,22,4,2020
COD,Democratic Republic of Congo,23/04/20,377,18,25,0,4.209,0.201,0.279,0,89561404,35.879,17,808.133,318.949,Africa,23,4,2020
COD,Democratic Republic of Congo,24/04/20,394,17,25,0,4.399,0.19,0.279,0,89561404,35.879,17,808.133,318.949,Africa,24,4,2020
COD,Democratic Republic of Congo,25/04/20,416,22,28,3,4.645,0.246,0.313,0.033,89561404,35.879,17,808.133,318.949,Africa,25,4,2020
COD,Democratic Republic of Congo,26/04/20,442,26,28,0,4.935,0.29,0.313,0,89561404,35.879,17,808.133,318.949,Africa,26,4,2020
COD,Democratic Republic of Congo,27/04/20,459,17,28,0,5.125,0.19,0.313,0,89561404,35.879,17,808.133,318.949,Africa,27,4,2020
COD,Democratic Republic of Congo,28/04/20,471,12,30,2,5.259,0.134,0.335,0.022,89561404,35.879,17,808.133,318.949,Africa,28,4,2020
COD,Democratic Republic of Congo,29/04/20,491,20,30,0,5.482,0.223,0.335,0,89561404,35.879,17,808.133,318.949,Africa,29,4,2020
COD,Democratic Republic of Congo,30/04/20,500,9,31,1,5.583,0.1,0.346,0.011,89561404,35.879,17,808.133,318.949,Africa,30,4,2020
COD,Democratic Republic of Congo,01/05/20,572,72,31,0,6.387,0.804,0.346,0,89561404,35.879,17,808.133,318.949,Africa,1,5,2020
COD,Democratic Republic of Congo,02/05/20,604,32,32,1,6.744,0.357,0.357,0.011,89561404,35.879,17,808.133,318.949,Africa,2,5,2020
COD,Democratic Republic of Congo,03/05/20,674,70,33,1,7.526,0.782,0.368,0.011,89561404,35.879,17,808.133,318.949,Africa,3,5,2020
COD,Democratic Republic of Congo,04/05/20,684,10,34,1,7.637,0.112,0.38,0.011,89561404,35.879,17,808.133,318.949,Africa,4,5,2020
COD,Democratic Republic of Congo,05/05/20,684,0,34,0,7.637,0,0.38,0,89561404,35.879,17,808.133,318.949,Africa,5,5,2020
COD,Democratic Republic of Congo,06/05/20,705,21,34,0,7.872,0.234,0.38,0,89561404,35.879,17,808.133,318.949,Africa,6,5,2020
COD,Democratic Republic of Congo,07/05/20,863,158,36,2,9.636,1.764,0.402,0.022,89561404,35.879,17,808.133,318.949,Africa,7,5,2020
COD,Democratic Republic of Congo,08/05/20,897,34,36,0,10.015,0.38,0.402,0,89561404,35.879,17,808.133,318.949,Africa,8,5,2020
COD,Democratic Republic of Congo,09/05/20,937,40,39,3,10.462,0.447,0.435,0.033,89561404,35.879,17,808.133,318.949,Africa,9,5,2020
COD,Democratic Republic of Congo,10/05/20,991,54,41,2,11.065,0.603,0.458,0.022,89561404,35.879,17,808.133,318.949,Africa,10,5,2020
COD,Democratic Republic of Congo,11/05/20,1024,33,41,0,11.433,0.368,0.458,0,89561404,35.879,17,808.133,318.949,Africa,11,5,2020
COD,Democratic Republic of Congo,12/05/20,1102,78,44,3,12.304,0.871,0.491,0.033,89561404,35.879,17,808.133,318.949,Africa,12,5,2020
COD,Democratic Republic of Congo,13/05/20,1169,67,50,6,13.052,0.748,0.558,0.067,89561404,35.879,17,808.133,318.949,Africa,13,5,2020
COD,Democratic Republic of Congo,14/05/20,1242,73,50,0,13.868,0.815,0.558,0,89561404,35.879,17,808.133,318.949,Africa,14,5,2020
COD,Democratic Republic of Congo,15/05/20,1298,56,50,0,14.493,0.625,0.558,0,89561404,35.879,17,808.133,318.949,Africa,15,5,2020
COD,Democratic Republic of Congo,16/05/20,1369,71,60,10,15.286,0.793,0.67,0.112,89561404,35.879,17,808.133,318.949,Africa,16,5,2020
COD,Democratic Republic of Congo,17/05/20,1454,85,60,0,16.235,0.949,0.67,0,89561404,35.879,17,808.133,318.949,Africa,17,5,2020
COD,Democratic Republic of Congo,18/05/20,1454,0,60,0,16.235,0,0.67,0,89561404,35.879,17,808.133,318.949,Africa,18,5,2020
COG,Congo,16/03/20,1,1,0,0,0.181,0.181,0,0,5518092,15.405,19,4881.406,344.094,Africa,16,3,2020
COG,Congo,17/03/20,1,0,0,0,0.181,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,17,3,2020
COG,Congo,18/03/20,1,0,0,0,0.181,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,18,3,2020
COG,Congo,19/03/20,3,2,0,0,0.544,0.362,0,0,5518092,15.405,19,4881.406,344.094,Africa,19,3,2020
COG,Congo,20/03/20,3,0,0,0,0.544,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,20,3,2020
COG,Congo,21/03/20,3,0,0,0,0.544,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,21,3,2020
COG,Congo,22/03/20,4,1,0,0,0.725,0.181,0,0,5518092,15.405,19,4881.406,344.094,Africa,22,3,2020
COG,Congo,23/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,23,3,2020
COG,Congo,24/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,24,3,2020
COG,Congo,25/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,25,3,2020
COG,Congo,26/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,26,3,2020
COG,Congo,27/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,27,3,2020
COG,Congo,28/03/20,4,0,0,0,0.725,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,28,3,2020
COG,Congo,29/03/20,19,15,0,0,3.443,2.718,0,0,5518092,15.405,19,4881.406,344.094,Africa,29,3,2020
COG,Congo,30/03/20,19,0,0,0,3.443,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,30,3,2020
COG,Congo,31/03/20,19,0,0,0,3.443,0,0,0,5518092,15.405,19,4881.406,344.094,Africa,31,3,2020
COG,Congo,01/04/20,22,3,2,2,3.987,0.544,0.362,0.362,5518092,15.405,19,4881.406,344.094,Africa,1,4,2020
COG,Congo,02/04/20,22,0,2,0,3.987,0,0.362,0,5518092,15.405,19,4881.406,344.094,Africa,2,4,2020
COG,Congo,03/04/20,41,19,3,1,7.43,3.443,0.544,0.181,5518092,15.405,19,4881.406,344.094,Africa,3,4,2020
COG,Congo,04/04/20,41,0,3,0,7.43,0,0.544,0,5518092,15.405,19,4881.406,344.094,Africa,4,4,2020
COG,Congo,05/04/20,45,4,5,2,8.155,0.725,0.906,0.362,5518092,15.405,19,4881.406,344.094,Africa,5,4,2020
COG,Congo,06/04/20,45,0,5,0,8.155,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,6,4,2020
COG,Congo,07/04/20,45,0,5,0,8.155,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,7,4,2020
COG,Congo,08/04/20,45,0,5,0,8.155,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,8,4,2020
COG,Congo,09/04/20,60,15,5,0,10.873,2.718,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,9,4,2020
COG,Congo,10/04/20,60,0,5,0,10.873,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,10,4,2020
COG,Congo,11/04/20,60,0,5,0,10.873,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,11,4,2020
COG,Congo,12/04/20,60,0,5,0,10.873,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,12,4,2020
COG,Congo,13/04/20,70,10,5,0,12.686,1.812,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,13,4,2020
COG,Congo,14/04/20,70,0,5,0,12.686,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,14,4,2020
COG,Congo,15/04/20,74,4,5,0,13.41,0.725,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,15,4,2020
COG,Congo,16/04/20,117,43,5,0,21.203,7.793,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,16,4,2020
COG,Congo,17/04/20,117,0,5,0,21.203,0,0.906,0,5518092,15.405,19,4881.406,344.094,Africa,17,4,2020
COG,Congo,18/04/20,143,26,6,1,25.915,4.712,1.087,0.181,5518092,15.405,19,4881.406,344.094,Africa,18,4,2020
COG,Congo,19/04/20,143,0,6,0,25.915,0,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,19,4,2020
COG,Congo,20/04/20,160,17,6,0,28.996,3.081,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,20,4,2020
COG,Congo,21/04/20,160,0,6,0,28.996,0,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,21,4,2020
COG,Congo,22/04/20,165,5,6,0,29.902,0.906,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,22,4,2020
COG,Congo,23/04/20,186,21,6,0,33.707,3.806,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,23,4,2020
COG,Congo,24/04/20,186,0,6,0,33.707,0,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,24,4,2020
COG,Congo,25/04/20,200,14,6,0,36.244,2.537,1.087,0,5518092,15.405,19,4881.406,344.094,Africa,25,4,2020
COG,Congo,26/04/20,200,0,8,2,36.244,0,1.45,0.362,5518092,15.405,19,4881.406,344.094,Africa,26,4,2020
COG,Congo,27/04/20,200,0,8,0,36.244,0,1.45,0,5518092,15.405,19,4881.406,344.094,Africa,27,4,2020
COG,Congo,28/04/20,207,7,8,0,37.513,1.269,1.45,0,5518092,15.405,19,4881.406,344.094,Africa,28,4,2020
COG,Congo,29/04/20,207,0,8,0,37.513,0,1.45,0,5518092,15.405,19,4881.406,344.094,Africa,29,4,2020
COG,Congo,30/04/20,220,13,9,1,39.869,2.356,1.631,0.181,5518092,15.405,19,4881.406,344.094,Africa,30,4,2020
COG,Congo,01/05/20,220,0,9,0,39.869,0,1.631,0,5518092,15.405,19,4881.406,344.094,Africa,1,5,2020
COG,Congo,02/05/20,229,9,10,1,41.5,1.631,1.812,0.181,5518092,15.405,19,4881.406,344.094,Africa,2,5,2020
COG,Congo,03/05/20,229,0,10,0,41.5,0,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,3,5,2020
COG,Congo,04/05/20,229,0,10,0,41.5,0,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,4,5,2020
COG,Congo,05/05/20,236,7,10,0,42.768,1.269,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,5,5,2020
COG,Congo,06/05/20,236,0,10,0,42.768,0,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,6,5,2020
COG,Congo,07/05/20,264,28,10,0,47.843,5.074,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,7,5,2020
COG,Congo,08/05/20,274,10,10,0,49.655,1.812,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,8,5,2020
COG,Congo,09/05/20,287,13,10,0,52.011,2.356,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,9,5,2020
COG,Congo,10/05/20,287,0,10,0,52.011,0,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,10,5,2020
COG,Congo,11/05/20,287,0,10,0,52.011,0,1.812,0,5518092,15.405,19,4881.406,344.094,Africa,11,5,2020
COG,Congo,12/05/20,333,46,11,1,60.347,8.336,1.993,0.181,5518092,15.405,19,4881.406,344.094,Africa,12,5,2020
COG,Congo,13/05/20,333,0,11,0,60.347,0,1.993,0,5518092,15.405,19,4881.406,344.094,Africa,13,5,2020
COG,Congo,14/05/20,341,8,11,0,61.797,1.45,1.993,0,5518092,15.405,19,4881.406,344.094,Africa,14,5,2020
COG,Congo,15/05/20,391,50,15,4,70.858,9.061,2.718,0.725,5518092,15.405,19,4881.406,344.094,Africa,15,5,2020
COG,Congo,16/05/20,391,0,15,0,70.858,0,2.718,0,5518092,15.405,19,4881.406,344.094,Africa,16,5,2020
COG,Congo,17/05/20,412,21,15,0,74.663,3.806,2.718,0,5518092,15.405,19,4881.406,344.094,Africa,17,5,2020
COG,Congo,18/05/20,412,0,15,0,74.663,0,2.718,0,5518092,15.405,19,4881.406,344.094,Africa,18,5,2020
COL,Colombia,05/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,5,3,2020
COL,Colombia,06/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,6,3,2020
COL,Colombia,07/03/20,1,1,0,0,0.02,0.02,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,7,3,2020
COL,Colombia,08/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,8,3,2020
COL,Colombia,09/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,9,3,2020
COL,Colombia,10/03/20,3,2,0,0,0.059,0.039,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,10,3,2020
COL,Colombia,11/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,11,3,2020
COL,Colombia,12/03/20,9,6,0,0,0.177,0.118,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,12,3,2020
COL,Colombia,13/03/20,0,0,0,0,,,,,50882884,44.223,32.2,13254.949,124.24,Americas,13,3,2020
COL,Colombia,14/03/20,16,7,0,0,0.314,0.138,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,14,3,2020
COL,Colombia,15/03/20,34,18,0,0,0.668,0.354,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,15,3,2020
COL,Colombia,16/03/20,45,11,0,0,0.884,0.216,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,16,3,2020
COL,Colombia,17/03/20,57,12,0,0,1.12,0.236,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,17,3,2020
COL,Colombia,18/03/20,65,8,0,0,1.277,0.157,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,18,3,2020
COL,Colombia,19/03/20,102,37,0,0,2.005,0.727,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,19,3,2020
COL,Colombia,20/03/20,128,26,0,0,2.516,0.511,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,20,3,2020
COL,Colombia,21/03/20,158,30,0,0,3.105,0.59,0,0,50882884,44.223,32.2,13254.949,124.24,Americas,21,3,2020
COL,Colombia,22/03/20,210,52,1,1,4.127,1.022,0.02,0.02,50882884,44.223,32.2,13254.949,124.24,Americas,22,3,2020
COL,Colombia,23/03/20,235,25,2,1,4.618,0.491,0.039,0.02,50882884,44.223,32.2,13254.949,124.24,Americas,23,3,2020
COL,Colombia,24/03/20,306,71,3,1,6.014,1.395,0.059,0.02,50882884,44.223,32.2,13254.949,124.24,Americas,24,3,2020
COL,Colombia,25/03/20,378,72,3,0,7.429,1.415,0.059,0,50882884,44.223,32.2,13254.949,124.24,Americas,25,3,2020
COL,Colombia,26/03/20,470,92,4,1,9.237,1.808,0.079,0.02,50882884,44.223,32.2,13254.949,124.24,Americas,26,3,2020
COL,Colombia,27/03/20,491,21,6,2,9.65,0.413,0.118,0.039,50882884,44.223,32.2,13254.949,124.24,Americas,27,3,2020
COL,Colombia,28/03/20,539,48,6,0,10.593,0.943,0.118,0,50882884,44.223,32.2,13254.949,124.24,Americas,28,3,2020
COL,Colombia,29/03/20,608,69,6,0,11.949,1.356,0.118,0,50882884,44.223,32.2,13254.949,124.24,Americas,29,3,2020
COL,Colombia,30/03/20,702,94,10,4,13.796,1.847,0.197,0.079,50882884,44.223,32.2,13254.949,124.24,Americas,30,3,2020
COL,Colombia,31/03/20,798,96,14,4,15.683,1.887,0.275,0.079,50882884,44.223,32.2,13254.949,124.24,Americas,31,3,2020
COL,Colombia,01/04/20,906,108,16,2,17.806,2.123,0.314,0.039,50882884,44.223,32.2,13254.949,124.24,Americas,1,4,2020
COL,Colombia,02/04/20,1065,159,17,1,20.93,3.125,0.334,0.02,50882884,44.223,32.2,13254.949,124.24,Americas,2,4,2020
COL,Colombia,03/04/20,1161,96,19,2,22.817,1.887,0.373,0.039,50882884,44.223,32.2,13254.949,124.24,Americas,3,4,2020
COL,Colombia,04/04/20,1267,106,25,6,24.9,2.083,0.491,0.118,50882884,44.223,32.2,13254.949,124.24,Americas,4,4,2020
COL,Colombia,05/04/20,1406,139,32,7,27.632,2.732,0.629,0.138,50882884,44.223,32.2,13254.949,124.24,Americas,5,4,2020
COL,Colombia,06/04/20,1485,79,35,3,29.185,1.553,0.688,0.059,50882884,44.223,32.2,13254.949,124.24,Americas,6,4,2020
COL,Colombia,07/04/20,1579,94,46,11,31.032,1.847,0.904,0.216,50882884,44.223,32.2,13254.949,124.24,Americas,7,4,2020
COL,Colombia,08/04/20,1780,201,50,4,34.982,3.95,0.983,0.079,50882884,44.223,32.2,13254.949,124.24,Americas,8,4,2020
COL,Colombia,09/04/20,2054,274,55,5,40.367,5.385,1.081,0.098,50882884,44.223,32.2,13254.949,124.24,Americas,9,4,2020
COL,Colombia,10/04/20,2223,169,69,14,43.689,3.321,1.356,0.275,50882884,44.223,32.2,13254.949,124.24,Americas,10,4,2020
COL,Colombia,11/04/20,2473,250,80,11,48.602,4.913,1.572,0.216,50882884,44.223,32.2,13254.949,124.24,Americas,11,4,2020
COL,Colombia,12/04/20,2709,236,100,20,53.24,4.638,1.965,0.393,50882884,44.223,32.2,13254.949,124.24,Americas,12,4,2020
COL,Colombia,13/04/20,2776,67,109,9,54.557,1.317,2.142,0.177,50882884,44.223,32.2,13254.949,124.24,Americas,13,4,2020
COL,Colombia,14/04/20,2852,76,112,3,56.05,1.494,2.201,0.059,50882884,44.223,32.2,13254.949,124.24,Americas,14,4,2020
COL,Colombia,15/04/20,2979,127,127,15,58.546,2.496,2.496,0.295,50882884,44.223,32.2,13254.949,124.24,Americas,15,4,2020
COL,Colombia,16/04/20,3105,126,131,4,61.022,2.476,2.575,0.079,50882884,44.223,32.2,13254.949,124.24,Americas,16,4,2020
COL,Colombia,17/04/20,3233,128,144,13,63.538,2.516,2.83,0.255,50882884,44.223,32.2,13254.949,124.24,Americas,17,4,2020
COL,Colombia,18/04/20,3439,206,153,9,67.587,4.049,3.007,0.177,50882884,44.223,32.2,13254.949,124.24,Americas,18,4,2020
COL,Colombia,19/04/20,3621,182,166,13,71.163,3.577,3.262,0.255,50882884,44.223,32.2,13254.949,124.24,Americas,19,4,2020
COL,Colombia,20/04/20,3792,171,179,13,74.524,3.361,3.518,0.255,50882884,44.223,32.2,13254.949,124.24,Americas,20,4,2020
COL,Colombia,21/04/20,3977,185,189,10,78.16,3.636,3.714,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,21,4,2020
COL,Colombia,22/04/20,4149,172,196,7,81.54,3.38,3.852,0.138,50882884,44.223,32.2,13254.949,124.24,Americas,22,4,2020
COL,Colombia,23/04/20,4356,207,206,10,85.608,4.068,4.049,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,23,4,2020
COL,Colombia,24/04/20,4561,205,215,9,89.637,4.029,4.225,0.177,50882884,44.223,32.2,13254.949,124.24,Americas,24,4,2020
COL,Colombia,25/04/20,4881,320,225,10,95.926,6.289,4.422,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,25,4,2020
COL,Colombia,26/04/20,5142,261,233,8,101.056,5.129,4.579,0.157,50882884,44.223,32.2,13254.949,124.24,Americas,26,4,2020
COL,Colombia,27/04/20,5379,237,243,10,105.713,4.658,4.776,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,27,4,2020
COL,Colombia,28/04/20,5597,218,253,10,109.998,4.284,4.972,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,28,4,2020
COL,Colombia,29/04/20,5949,352,269,16,116.916,6.918,5.287,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,29,4,2020
COL,Colombia,30/04/20,6211,262,278,9,122.065,5.149,5.464,0.177,50882884,44.223,32.2,13254.949,124.24,Americas,30,4,2020
COL,Colombia,01/05/20,6507,296,293,15,127.882,5.817,5.758,0.295,50882884,44.223,32.2,13254.949,124.24,Americas,1,5,2020
COL,Colombia,02/05/20,7006,499,314,21,137.689,9.807,6.171,0.413,50882884,44.223,32.2,13254.949,124.24,Americas,2,5,2020
COL,Colombia,03/05/20,7285,279,324,10,143.172,5.483,6.368,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,3,5,2020
COL,Colombia,04/05/20,7668,383,340,16,150.699,7.527,6.682,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,4,5,2020
COL,Colombia,05/05/20,7973,305,358,18,156.693,5.994,7.036,0.354,50882884,44.223,32.2,13254.949,124.24,Americas,5,5,2020
COL,Colombia,06/05/20,8613,640,378,20,169.271,12.578,7.429,0.393,50882884,44.223,32.2,13254.949,124.24,Americas,6,5,2020
COL,Colombia,07/05/20,8959,346,397,19,176.071,6.8,7.802,0.373,50882884,44.223,32.2,13254.949,124.24,Americas,7,5,2020
COL,Colombia,08/05/20,9456,497,407,10,185.839,9.768,7.999,0.197,50882884,44.223,32.2,13254.949,124.24,Americas,8,5,2020
COL,Colombia,09/05/20,10051,595,428,21,197.532,11.694,8.411,0.413,50882884,44.223,32.2,13254.949,124.24,Americas,9,5,2020
COL,Colombia,10/05/20,10495,444,445,17,206.258,8.726,8.746,0.334,50882884,44.223,32.2,13254.949,124.24,Americas,10,5,2020
COL,Colombia,11/05/20,11063,568,463,18,217.421,11.163,9.099,0.354,50882884,44.223,32.2,13254.949,124.24,Americas,11,5,2020
COL,Colombia,12/05/20,11613,550,479,16,228.23,10.809,9.414,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,12,5,2020
COL,Colombia,13/05/20,12272,659,493,14,241.181,12.951,9.689,0.275,50882884,44.223,32.2,13254.949,124.24,Americas,13,5,2020
COL,Colombia,14/05/20,12930,658,509,16,254.113,12.932,10.003,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,14,5,2020
COL,Colombia,15/05/20,13610,680,525,16,267.477,13.364,10.318,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,15,5,2020
COL,Colombia,16/05/20,14216,606,546,21,279.387,11.91,10.731,0.413,50882884,44.223,32.2,13254.949,124.24,Americas,16,5,2020
COL,Colombia,17/05/20,14939,723,562,16,293.596,14.209,11.045,0.314,50882884,44.223,32.2,13254.949,124.24,Americas,17,5,2020
COL,Colombia,18/05/20,15574,635,574,12,306.075,12.48,11.281,0.236,50882884,44.223,32.2,13254.949,124.24,Americas,18,5,2020
COM,Comoros,02/05/20,1,1,0,0,1.15,1.15,0,0,869595,437.352,20.4,1413.89,261.516,Africa,2,5,2020
COM,Comoros,03/05/20,1,0,0,0,1.15,0,0,0,869595,437.352,20.4,1413.89,261.516,Africa,3,5,2020
COM,Comoros,04/05/20,3,2,0,0,3.45,2.3,0,0,869595,437.352,20.4,1413.89,261.516,Africa,4,5,2020
COM,Comoros,05/05/20,4,1,1,1,4.6,1.15,1.15,1.15,869595,437.352,20.4,1413.89,261.516,Africa,5,5,2020
COM,Comoros,06/05/20,4,0,1,0,4.6,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,6,5,2020
COM,Comoros,07/05/20,8,4,1,0,9.2,4.6,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,7,5,2020
COM,Comoros,08/05/20,8,0,1,0,9.2,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,8,5,2020
COM,Comoros,09/05/20,8,0,1,0,9.2,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,9,5,2020
COM,Comoros,10/05/20,11,3,1,0,12.65,3.45,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,10,5,2020
COM,Comoros,11/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,11,5,2020
COM,Comoros,12/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,12,5,2020
COM,Comoros,13/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,13,5,2020
COM,Comoros,14/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,14,5,2020
COM,Comoros,15/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,15,5,2020
COM,Comoros,16/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,16,5,2020
COM,Comoros,17/05/20,11,0,1,0,12.65,0,1.15,0,869595,437.352,20.4,1413.89,261.516,Africa,17,5,2020
